reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
f8beac77-6f81-4e91-aecb-65e1d9515f60,Early Indrya Pramesti,https://play-lh.googleusercontent.com/a-/AD5-WCltO_eB2uqhQMxN7s4V72TmPQaDwkV9rlcP8BfUzA0,Overall it's a good UX buat flow yang mudah & copywriting yang friendly. And it's also a good UI buat tampilannya yang simple. And maybe for banner bisa lebih ada ilustrasi lagi biar gak plain.,4,4,4.0.9,2021-09-05 10:40:40,"Hai Kak, terima kasih buat masukannya. Sukses dan sehat selalu ya!
",2022-06-08 06:07:40
0b0c623c-9227-4b73-863e-a82e9276356d,Julyo Iyo,https://play-lh.googleusercontent.com/a-/AD5-WClGXpHSCfDvhl4G4uKymeNOpp-bylUfxZakU3SDHA,Nice UI and very useful learning platform 👍,5,1,4.0.9,2021-09-05 10:09:52,"Dear Julyo, thank you very much for sharing your valuable & useful feedback. If you have other feedback or suggestions, please write to us at 0811-993-002. We would love to hear from you! 😊",2022-06-20 05:58:48
f6964cfb-7f9f-4523-b150-fb3222d63198,Evan Radeva,https://play-lh.googleusercontent.com/a-/AD5-WCneSBiaipMotTFMa0zM_wSXJPGnX5TTIrx9b0mT6w,Nice app to learn!,5,1,4.0.9,2021-09-05 09:52:51,"Hai Kak Evan Radeva, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Evan Radeva bersama Binar Academy selalu menyenangkan!",2022-06-20 07:49:31
92df9cd8-4f01-4fcd-ad09-8ef85fc74da7,Dipa Ferdian,https://play-lh.googleusercontent.com/a-/AD5-WCmmGhl9U7oxHquPIp0VsJ3VmTJF7GCysg_lKu7QAg,Great app for IT education,5,0,,2021-09-05 08:35:06,"Hai Kak Dipa Ferdian, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Dipa Ferdian bersama Binar Academy selalu menyenangkan!",2022-06-20 07:50:01
97d4f27f-c7ac-477f-a363-0b0a100e4e54,M. Arif Hidayat,https://play-lh.googleusercontent.com/a-/AD5-WCmm7W3rvHFXgf9xP11U3ztk4YlLD0ELNTto6n6v6A,"Aplikasinya seru BGT karena Binar punya berbagai kursus yang bisa kita pilih untuk siap erkarier di industri digital. Serunya karena app nya ga ngebosenin dan bisa BELAJAR SAMBIL BERMAIN! Jadi, kita belajar skill digital tapi rasanya kayak lagi main game hehe! Buat maju ke tahap selanjutnya, ada rintangan yang harus kita selesaikan dahulu. Seru banget, intinya mah app ini recommended banget. Penasaran kan gimana serunya? Biar nggak kepo, langsung aja download sekarang dan nikmati sensasinya😚✨",5,0,4.0.9,2021-09-04 17:00:30,"Hai Kak M. Arif Hidayat, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak M. Arif Hidayat bersama Binar Academy selalu menyenangkan!",2022-06-20 07:51:07
4840bb6a-4736-47a5-a811-797ba48586f4,Chelsea Aulia,https://play-lh.googleusercontent.com/a/AEdFTp56PTQxEIa0vI1EO8XY81F_XW7muq9o7SnkRz2g=mo,"Binar App kudos meledos gandoss! Karena cara belajarnya cocok banget dengan cara belajarku, yaitu membaca/via teks. Jadi bisa tetep belajar sambil dengerin musik deh! Jadi ga bosen dan suntuk gegara dengerin video doang. Binar Insightnya juga keren, topiknya beragam. Mulai dari teknologi sampe bisnis, ada! Udah gitu, ada ilustrasi2 dan bahasanya ringan bikin belajar jadi makin asik dan ga kaku. Ditambah lagi aksesnya gampang, ga perlu searching2 google dan appnya ga berat jadi easy to go + use!",5,0,4.0.9,2021-09-04 16:19:28,Hai Kak Chelsea Aulia terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Chelsea Aulia bersama Binar Academy selalu menyenangkan!,2022-06-20 07:52:45
957a1ba3-57b1-41e3-9b3c-ec8205c55dd5,Bramandika,https://play-lh.googleusercontent.com/a/AEdFTp6-b28xvC0Boqt12RkWAraSXZdNe2HXF3sA6CkS=mo,Apikasinya keren,5,0,4.0.9,2021-09-04 15:53:14,Hai Kak Bramandika terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Bramandika bersama Binar Academy selalu menyenangkan!,2022-06-20 07:53:11
31932918-89cb-411a-be89-0869b1712d2b,Ivan Andrianto,https://play-lh.googleusercontent.com/a/AEdFTp5wYQZMqL9dtVB2Wu7b9XPsyD2CWPsvIilLUNmqpw=mo,"Haloo, salam dari mahasiswa Lombok. Aku udah nyobain banyak platform belajar. Dengan berbagai macam harga dan variasi pembelajaran yang berbeda baik yang di dalam dan luar negeri. Ketika pertama kali nyobain platform Binar Academy tepatnya tahun lalu, dengan penyampaian materi yang to the point disertai dengan ilustrasi yang menarik membuat jatuh hati para pembacanya khususnya aku sendiri. Jadi bisa kubilang dengan metode belajar itu menjadikan Binar Academy sebagai platform belajar favoritku.",5,0,4.0.9,2021-09-04 13:47:07,Hai Kak Ivan Andrianto terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Ivan Andrianto bersama Binar Academy selalu menyenangkan!,2022-06-20 07:54:12
f52f7f95-3cff-4f88-ab0a-277ffcfcc0d4,Prisma S,https://play-lh.googleusercontent.com/a-/AD5-WCnPLdc74lMYa04TOBJbu1lWMUt5Nu5Rhc5cs4GAQA,"Ini nih,ini nih.....aplikasi yang bener"" dibutuhkan dalam masa pandemi seperti ini,dimana harus PPKM tidak bisa belajar tatap muka langsung,aplikasi lengkap dengan pembelajaran dan strategi cerdas,,mentornya top markotop alias tidak diragukan kualitasnya 👍👍,,beruntung banget buat kalian yang menggunakan aplikasi ini,kita bisa belajar buaaanyaaak dengan materi materi yang menarik dan mudah dipahami.. Guyss yook donlod aplikasi ini,gak akan nyesel deh,tak jamiiiiinnnnn.....banyak manfaatnya",5,0,4.0.9,2021-09-04 10:29:53,"Hai Kak Prisma, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar kamu bersama Binar Academy selalu menyenangkan ya! 😊",2022-06-24 05:40:09
6b88bd8c-c0a0-4335-9eb5-70b65b3e6493,Aloysius Andhika Aryadwiputra,https://play-lh.googleusercontent.com/a-/AD5-WClczCqdp0XlSLoDvf-R3dNxOdYPRquDA0KzVMTAGA,"Great app, very easy to use and navigate.",5,0,4.0.9,2021-09-04 09:10:23,"We are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at 0811-993-002!
Have a wonderful day! 😊",2022-06-24 05:41:09
a9de921d-6d02-4b3c-af7b-d565b524ca86,Irwan Fahruzi,https://play-lh.googleusercontent.com/a/AEdFTp7c1kBpaImBF2HkCwCa6fuRYd3MiBvUcQrxetgS=mo,"Really helpfull and easy to learn the UI is simple and on point, but sometimes the bug still comes out in some cases such as while logging in by third account. Hope it got fixed in the next version. Can't wait...!",4,1,,2021-09-04 03:44:51,"Hai Kak, terima kasih buat masukannya. Sukses dan sehat selalu ya!
",2022-06-08 06:08:26
e39be453-8525-47f4-aebb-f30ad7684cad,Ranidya Putri,https://play-lh.googleusercontent.com/a-/AD5-WCm9xQOfX15mtiLIwbxvUYoAE3WjEOPDpU3p4_8gnA,good application,5,0,4.0.9,2021-09-03 09:02:19,"Dear Ranindya, we are happy to know that you found our app useful. Please help us by spreading the word amongst your friends. If you have any feedback or suggestions, please write to us at 0811-993-002. We would love to hear from you!",2022-06-24 05:50:31
2d55c434-fea2-4caa-b47a-19dfac210774,Nurul Qurinin Putri Darmawan,https://play-lh.googleusercontent.com/a-/AD5-WCk-KA3v9rDbLYKhjS8bSdyfwjPnAh09pDkTdExbAw,Nice apps,5,1,4.0.9,2021-09-03 07:39:40,"Dear Nurul, we are happy to know that you found our app useful. Please help us by spreading the word amongst your friends. If you have any feedback or suggestions, please write to us at 0811-993-002. We would love to hear from you!",2022-06-24 05:55:51
0437c9fb-c66b-45c0-99d2-e852d7a682d4,Ivan Aulia Rahman,https://play-lh.googleusercontent.com/a-/AD5-WCn_BtxppTzcFTYt2BowganRXdoeeYvePd7vwlhXKg,Sangat membantu dalam mengarahkan belajar saya,5,0,4.0.9,2021-09-03 07:20:48,"Hai Kak Ivan, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar kamu bersama Binar Academy selalu menyenangkan ya! 😊",2022-06-24 05:54:52
9d2325ba-12e6-4985-92b8-f617a62541ef,Alfred Hero Diko Sanjaya,https://play-lh.googleusercontent.com/a-/AD5-WCkkD6VloK22hQoQanJ3y09S03GVTVhjCYHDfXBm-Q,very good app !! and helpful in my learning process,5,0,,2021-09-03 06:29:36,"Thanks for your review! Please recommend our app to your friends, and don’t hesitate to shoot us a note at 0811-993-002 if you have any questions. 😊",2022-06-24 06:07:01
bbbd4db2-0a9e-486d-a56d-7f620136dcb0,Marojahan Benedict Efrata,https://play-lh.googleusercontent.com/a-/AD5-WCk1nRQZa_CBKvl5fcPVNqEOaNwpPWldihFziFNdS4E,"Binar Bootcamp yang awam bakal diajarin sampai paham selama 4/6 bulan... Terus belajarnya tuh di bimbing sama fasilitator handal dan ternama pastinya yang sudah meniti karier di industri digital.. terus fasilitator nya tuh ngertiin kita bangettttt engga pakai istilah rumit... Nah nanti kalau sudah lulus dari binar bootcamp pasti deh di bantu dalam pencarian kerja lewat fitur job connect... Nah ada juga Binar insight fungi nya itu melejitkan karier digital kita, belajar pasti sama ahli nya dong",5,0,4.0.9,2021-09-03 03:46:28,"Hai Kak Marojahan, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar kamu bersama Binar Academy selalu menyenangkan ya! 😊",2022-06-24 06:09:27
01727e1c-1447-4b31-9fb3-6e04f416aea3,I Komang Pande Prajadhita Wibawa Putra,https://play-lh.googleusercontent.com/a-/AD5-WClVVPBxYGJF2-H7_c_pS1Ksm0e9cZoyriRjn0R_CA,wah keren banget,5,0,4.0.9,2021-09-03 03:28:14,"Hai Kak Komang, terima kasih buat masukannya. Sukses dan sehat selalu ya! 😊",2022-06-24 06:09:48
d1b27814-691d-448b-a0e5-9f1d04961602,Rezsa Aldiyans,https://play-lh.googleusercontent.com/a-/AD5-WCnCpwCNZkSjonjOSO4D94kWFvGl5qwBJy1SuYUisQU,"Dari segi UI simple dan fresh dengan khas warna ungu, dan UX yang sımple dan user friendly. Mulai dari register account, daftar event, memilih course, dan memulai course sangat mudah di akses. Overall saya suka UI dan UX nya yang simple, terutama di course nya, materi yang di sampaikan dengan bahasa yang ringan dan asik sangat mudah dipahami dan juga ingin lebih mempelajari course lainnya di app ini, sesuai namanya ""Addictive digital skill learning application"". 5 star for Binar app, impressive!",5,0,4.0.7,2021-09-02 23:30:55,"Hai Kak Rezsa, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Rezsa bersama Binar Academy selalu menyenangkan!",2022-06-28 08:15:32
580d14cc-b123-446b-a7df-9bb715203a54,Fajar Ramadhan,https://play-lh.googleusercontent.com/a-/AD5-WCnkvhwiW01PY5iNRP8vd5SW5itZCAVrsloD9bB-Gg,"berkat aplikasi binar, pengetahuan tentang industri digital gw bertambah, dgn cm baca kelas silver. hingga akhirnya kemauan untuk belajar dan beradaptasi dengan kemajuan teknologi semakin meningkat didiri gw. finally gw join deh ke kelas premiumnya. sumpah ini ga ngerogoh isi kantong banget tp dapatnya ilmu daging semua.",5,0,4.0.9,2021-09-02 21:26:23,"Hai Kak Fajar Ramadhan, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Fajar Ramadhan bersama Binar Academy selalu menyenangkan!",2022-06-28 08:16:36
22fc04da-6770-4872-b696-c3e0f547f0b5,Keyysya ___,https://play-lh.googleusercontent.com/a-/AD5-WCndCQsCVAuARUiCB_pe0Zx-slISdMtg3W3k-buo,"Wohoo, mantap kali aplikasinya. Saya jadi ketagihan belajar nihh karena design aplikasinya yang bagus bangettt. Smoga bisa dapet banyak ilmu deh dari sinii👍👍",5,0,4.0.9,2021-09-02 18:14:36,"Hai Kak John, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak John bersama Binar Academy selalu menyenangkan!",2022-06-28 08:17:14
9701985f-079d-4900-9431-dcb5992568ce,Muqorroba Lada Sattar,https://play-lh.googleusercontent.com/a-/AD5-WCls-jvnDPJd5Ve8b5mJ13Jo3e55ws9zVQSpf7alow,"Aplikasinya keren, bisa ngebantu buat kita"" yg mau belajar. Thanks binar!",4,0,4.0.9,2021-09-02 16:01:41,"Hai Kak, terima kasih buat masukannya. Sukses dan sehat selalu ya!
",2022-06-08 06:08:33
e3089c48-bc41-498b-a6f7-6315399e957b,aurel h,https://play-lh.googleusercontent.com/a-/AD5-WCk_Upci_AF7rWfImetdyBSlbM3Kcjf-9328PwT6YA,"Saya melihat aplikasi ini pertama kali dalam sebuah iklan jadi saya pikir akan mencoba menggunakannya, ketika saya menggunakan aplikasi ini saya terkejut sebab saya sebelumnya masih terbilang buta mengenai seluk beluk IT namun terdorong niat dan tekad saya untuk belajar di aplikasi ini sangat besar jadi dengan belajar di aplikasi Binar pun lambat laun saya menjadi semakin paham mengenai pembelajaran IT sesungguhnya seperti UI/UX konon katanya profesi UI/UX sangat populer di kalangan generasi Z.",5,0,,2021-09-02 15:29:19,"Hai Kak Aurel Hewy, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Aurel Hewy bersama Binar Academy selalu menyenangkan!",2022-06-28 08:18:33
3e707adc-d1df-4c96-8690-e276af565950,Theresia Yunike Siagian,https://play-lh.googleusercontent.com/a-/AD5-WCkgXQbCDccjDbwjh5VISODLIwmeAn6S2BY6NVHpTA,"Kalo ku liat pertama kali aplikasi ini, kek langsung tertarik gitu buat ku download. Abistu ku coba dalamin lagi aps ini ternyata udahlah ga ngerti lagi aku liat feature yg ada didalamnya. Kalo bisa ku kasih bintang 7 pun, tapi kan gak sakit kepala pulak binar ini. Terbaeklah pokoknya aplikasi ini, berguna juga buat klen yg pengen belajar dengan suasana dan nuansa yang berbedaa. Agak mampur lah dulu klen tengok manatau sor hati klen kann. Biar langsung gassspolll.",5,0,4.0.9,2021-09-02 06:25:08,"Hai Kak Theresia, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Theresia bersama Binar Academy selalu menyenangkan!",2022-06-28 08:24:34
0f0ce8a7-c3bf-46a7-aeec-53968a7632ea,RamziX,https://play-lh.googleusercontent.com/a-/AD5-WCkPe93cA3-lKxlHaR_RzNYEbQ_HfHuRsY63K0oD,"gua punya ketertarikan didunia IT sejak lama tapi gua ga tau tempat dimana gua bisa belajar dengan runut dan silabus yang oke, sampe ketemu aplikasi binar ini, Walaupun gua masih SMA gua nyoba buat ngepoin binar ini dan ternyata seru banget apalagi pemilihan kata dari tiap materi itu ga ribett dan terkesan santai. Oke banget dehh!! Cocok banget buat temen"" yang pengen tau dunia per ITan yang lagi hype saat ini, thanks binarr!!!",5,0,,2021-09-02 06:13:12,"Hai Kak, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kamu bersama Binar Academy selalu menyenangkan!",2022-06-28 08:24:54
c85a4de7-1d15-4f57-90be-be489b99b9f1,Rafki Chandra,https://play-lh.googleusercontent.com/a-/AD5-WCkxqasNzEmT00a1CyRcjV135taJmb-dlf00MKLaEA,"Wah tampilan UI UX nya dari aplikasi Binar ini keren banget dan recommended banget untuk digunakan karena memudahkan gw untuk mencari informasi tentang IT seperti programming, web development dan ilmu lainnya.. Disisi lain Binar insight jg menawarkan event dgn program2 yg membantu kita bgt dan Impact nya bisa belajar dr rumah dan dr mana saja nie.. Kerenn bgt apps nya nie😉🙏👍",5,0,4.0.9,2021-09-01 15:49:42,"Hai Kak Rafki Chandra, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Rafki Chandra bersama Binar Academy selalu menyenangkan!",2022-06-28 08:28:17
c11059d6-8e08-4284-93b3-98fec85a39e4,GerxldLatu Stories,https://play-lh.googleusercontent.com/a-/AD5-WClZ47hLhthWJ2xI-nAC1oJ9m23NHbHnOHEXg0IEEQ,"Secara pribadi untuk ukuran sy yg sudah bukan siswa ataupun mahasiswa, lebih condong ke sisa² 😁✌. aplikasi ini sangat membantu. Mengingat ilmu pengetahuan yg terus berkembang seiring perkembangan jaman & banyak hal² yg baru yg pastinya waktu sekolah belum sy dapatkan bisa sy temukan di sini, khususnya di bidang IT. Cara belajarnya jg santai & mudah dipahami. Intinya dgn BINAR ACADEMY, TAK ADA KATA TERLAMBAT UNTUK BELAJAR. Semoga dgn BINAR, membantu membuat masa depan lebih BERBINAR-BINAR. 🌟",5,0,4.0.9,2021-08-31 19:56:06,"Hai Kak, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kamu bersama Binar Academy selalu menyenangkan!",2022-06-28 08:42:38
61e64741-662d-493f-86c8-4d367900617f,Putri Ayu Nisa Az-Zahra,https://play-lh.googleusercontent.com/a-/AD5-WCn60lU0l8FNLdUmCp7dyau6QpXDFcuedaDKRlK_Zg,great app 👍,5,0,4.0.9,2021-08-31 11:26:13,"Hai Kak, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak bersama Binar Academy selalu menyenangkan!",2022-06-28 08:43:17
515b270c-63e8-402f-906b-922175e29b81,Adryan Prawira,https://play-lh.googleusercontent.com/a-/AD5-WCnTjfRk_exoQzSvnZ7nXMqs8qwIbN69FAktsEDR0Q,Mantap,5,0,4.0.9,2021-08-31 11:06:46,"Hai Kak Adryan, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Adryan bersama Binar Academy selalu menyenangkan!",2022-06-28 08:43:46
7b097a43-3413-49a0-8063-843c19ba56a4,Shella Tsania,https://play-lh.googleusercontent.com/a/AEdFTp4YMvaJO4mcSsH957jMW83urXPeV-eIjKvMOQvH=mo,very good app!! the visuals look interesting and this is also very helpful in my learning process,4,0,4.0.9,2021-08-31 09:10:24,"Hai Kak, terima kasih buat masukannya. Sukses dan sehat selalu ya!
",2022-06-08 06:08:42
7142e31c-2327-428c-aa73-90b6a18fa337,Fidisa Anindya,https://play-lh.googleusercontent.com/a-/AD5-WCndZkNJRRGcse3vf_R45L7l81aKvTwMYNKZStxJn20,"Aplikasinya ngebantu banget buat kita"" yang mau belajar. Penjelasannya detail bangettt. thanks binarrrrr",5,0,4.0.7,2021-08-31 08:57:29,"Hai Kak Fidisa, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Fidisa bersama Binar Academy selalu menyenangkan!",2022-06-28 08:46:05
ab3808c3-f952-439d-b867-3c858a17acf5,Laila Ma'rufah,https://play-lh.googleusercontent.com/a-/AD5-WCl3ggjeVISyp0CAbwq92A9qiNlnTVBFHBDy9VLJpA,"Keren siiii binar, aplikasi dan program""nya enak banget buat belajar. thanks binarr",5,0,4.0.9,2021-08-31 08:51:15,"Hai Kak Laila, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Laila bersama Binar Academy selalu menyenangkan!",2022-06-28 08:46:40
da77087f-fb7d-4145-9591-c9910f3afc09,Luthfia Fahmi,https://play-lh.googleusercontent.com/a-/AD5-WCknq5QgcB51dRtdyjPNUcxtPwilIEJq7ndNCW_h,"Sebagai upaya mencegah penyebaran Covid-19, Presiden Jokowi telah menghimbau masyarakat agar melakukan kegiatan belajar, beribadah, dan bekerja di rumah. Meski anak-anak kini diwajibkan belajar di rumah, bukan berarti proses belajar-mengajar berhenti. Demi mendukung aktivitas belajar dari rumah, BINAR berbasis teknologi membantu para programmer dalam memperdalam ilmunya. Dengan BINAR kita bisa belajar kapanpun dan dimanapun dengan tutor yang humble dan pinter banget yang dapat membimbing mu.bye",5,0,4.0.7,2021-08-31 00:22:59,"Hai Kak Luthfia Fahmi, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Futhfia Fahmi bersama Binar Academy selalu menyenangkan!",2022-06-28 08:49:26
cac545a4-9c4f-463e-a7e9-0951342223f9,Wendy Winata,https://play-lh.googleusercontent.com/a/AEdFTp6zulCOHoVanGXy59m1pfrMnuXEMnYufjKTpq_m=mo,"Aplikasinyaa bagus, tampilannya enak dan memudahkan kita untuk belajarr, apalagi ada kelas gratis buat pemula. Khususnya bagi yang pengen belajar tentang UI UX wajib banget download aplikasi inii karna materinya lengkap dan terstruktur. Tapi sayang kelas untuk yg gratis cuma dikit, semoga kelas gratisnya bisa ditambah lagii. ❤️",5,0,,2021-08-29 14:05:57,"Hai Kak Wendy Winata, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Wendy Winata bersama Binar Academy selalu menyenangkan!",2022-06-29 07:52:19
4067d521-dffa-4011-9039-d4d9c8520b57,Sina Mustopa,https://play-lh.googleusercontent.com/a-/AD5-WClzVSn5_l3I70B-TCoT_8_N0QAB-L5D4zc11HKo-w,Bermanfaat dan menarik banget buat media belajar,5,0,4.0.7,2021-08-29 13:23:57,"Hai Kak Sina Mustopa, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar KakSina Mustopa bersama Binar Academy selalu menyenangkan!",2022-06-29 07:52:42
d9c2e1d6-4fb9-4d0f-b260-40fa05bfb72c,TK,https://play-lh.googleusercontent.com/a-/AD5-WCl_j5WVkBdONF3pkWG4ET1dqEWxRoG6jvMxQSVT6A,Premium member coming from non-IT background here. Regret to say that there is still a lot to improve from this app.. most critical one is the module. Many typos and the technical explanation is not very clear. Had to search the net for easier-to-understand explanation. Information is too dense in some cards and in need to be elaborated more. You put many analogies but lacking real example which is also confusing. Loading cards are also laggy and sometimes the pics/quizes do not appear. Plz fix!,1,87,4.0.7,2021-08-29 06:52:14,"Hai Kak, Thank you for your feedback and we are deeply sorry for the inconvenience. Can you please share the problem with us in more detail so that we can improve our app. Please contact us through Whatsapp at 0811-993-002.",2022-06-08 06:15:08
1b565202-051f-4e0a-a8fe-3390ba831924,Genadi Dharma,https://play-lh.googleusercontent.com/a-/AD5-WCnNfOV-3nve5Fq3BJbkFaYdzpyNz0cVaKzIRa5c7A,"Sangat menarik, terutama event-event terkait UX-nya",5,0,4.0.7,2021-08-29 02:57:05,"Hai Kak Genadi Dharma, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Genadi Dharma bersama Binar Academy selalu menyenangkan!",2022-06-29 07:52:52
77b27dce-578e-4e22-838a-a226f36d0764,ayu maria fatima,https://play-lh.googleusercontent.com/a-/AD5-WClFp4mZn2_tayVDdPu4eBGW6k0RjRE3jMfDEixtog,Materi² yg tersedia sangat membantu sekali utk memperoleh pengetahuan baru,5,0,4.0.7,2021-08-28 13:27:13,"Hai Kak ayu maria fatima, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak ayu maria fatima bersama Binar Academy selalu menyenangkan!",2022-06-29 07:54:36
381bfe39-b0ca-48ca-b344-c936826f3a83,Riswan Gani Padilah,https://play-lh.googleusercontent.com/a-/AD5-WCkBVJBfx0-898rl3TY2jAjdinawwp-8F0BUMFNMXw,"Sangat membantu terutama bagi saya yang mau improve skills masakini, gak hanya hard skills , tapi disini saya juga bisa belajar soft skills melalui event event yang diadakan binar, terutama kelas gocengnya yang isinya daging semua",5,0,4.0.7,2021-08-28 10:43:02,"Hai Kak Riswan Gani Padilah, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Riswan Gani Padilah bersama Binar Academy selalu menyenangkan!",2022-06-29 07:55:33
005e8278-692f-43be-9344-660cd8774bfe,Vela EL,https://play-lh.googleusercontent.com/a/AEdFTp4Gn_YjeVi9A3RHMd5qFPWHOM1OmJfU8Nem9s6b=mo,"Aplikasi ini cocok banget buat lu yang mau belajar tapi dompet pas""an. Di sini menyediakan bootcamp gratis juga lho tapi jangan salah,walau free tapi penjelasannya top banget dan mudah dimengerti.Pokoknya recommend banget deh!",5,0,4.0.7,2021-08-28 10:31:37,"Hai Kak Vela EL, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Vela EL bersama Binar Academy selalu menyenangkan!",2022-06-29 07:55:53
0f48555d-74de-4f10-8197-e4cb9e5c8692,Denis Alwan,https://play-lh.googleusercontent.com/a-/AD5-WCnpVQ-ehH0gANhQmbuIGJLxScJm2IJx2fxuMHmolA,"Keren banget sih ini aplikasinya, membantu banget buat belajar hal baru🥳",5,0,4.0.7,2021-08-28 04:50:02,"Hai Kak Denis Alwan, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Denis Alwan bersama Binar Academy selalu menyenangkan!",2022-06-29 08:00:48
8b94c92e-5248-4f5e-8b17-a6597a78502f,robert wijaya,https://play-lh.googleusercontent.com/a/AEdFTp67bGLu44OBj3xxo-BgmlL2OeLDo5GweN-LeBjh=mo,"Awesome i like this app, this really help me for learning programming",5,1,4.0.7,2021-08-27 15:43:19,"Dear robert wijaya, thank you very much for sharing your valuable & useful feedback. If you have other feedback or suggestions, please write to us at +62811993002. We would love to hear from you!",2022-06-29 08:04:44
c33666d5-7289-4180-b546-175f06515f09,muhammad said,https://play-lh.googleusercontent.com/a-/AD5-WClwB7AjRuGuHW60vV8lY3FD6AHaIdTcLBXumslNdw,"Keren, simple, lengkap dan mudah digunakan",5,0,4.0.7,2021-08-27 14:40:04,"Hai Kak muhammad said, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak muhammad said bersama Binar Academy selalu menyenangkan!",2022-06-29 08:04:58
897215d1-c179-4911-afe1-e048080c1e86,Gunawan Noor Cesar,https://play-lh.googleusercontent.com/a-/AD5-WCmM9XeGtjC-13fTAYEq5Rfo-3oZdt1mQhn9-Vzz4A,"Aplikasinya bener-bener user friendly, waktu masuk awal langsung diedukasi apa aja manfaat dri aplikasi ini. Warna ungunya mencirikan banget aplikasi yg ngebantu kreatif. UI nya juga enak dilihatnya. Daftarnya juga gampang tinggal pakai akun google, pilihan ecourse nya cukup banyak. Jadi 1 aplikasi bisa buat belajar beberapa skill kreatif. Ada event-event yg diisi sama orang-orang yg expert dibidangnya. Dan harganya ada flash sale & bundling juga menarik😅 Highly recommended!",5,0,4.0.7,2021-08-27 14:19:22,"Hai Kak Gunawan Noor Cesar, terima kasih sudah berkontribusi memberikan bintang 5 untuk aplikasi Binar Academy! Semoga kegiatan belajar Kak Gunawan Noor Cesar bersama Binar Academy selalu menyenangkan!",2022-06-29 08:06:19
